07201607062310,,,,,,,,,1,1,1,
07201607062310,,,,,,,,,1,1,1,
07201607062310,,,,,,,,,1,1,1,
07201607062310,,,,,,,,,1,1,1,
07201607062310,,,,,,,,,1,1,1,
07201607062310,,,,,,,,,1,1,1,
07201607062310,,,,,,,,,1,1,1,
07201607062310,,,,,,,,,1,1,1,
07201607062310,,,,,,,,,1,1,1,
07201607062310,,,,,,,,,1,1,1,
07201607062310,,,,,,,,,1,1,1,
07201607062310,,,,,,,,,1,1,1,
07201607062310,,,,,,,,,1,1,1,
07201607062310,,,,,,,,,1,1,1,
07201607062310,,,,,,,,,1,1,1,
07201607062310,,,,,,,,,1,1,1,
07201607062310,,,,,,,,,1,1,1,
07201607062310,,,,,,,,,1,1,1,
07201607062311,072016070618,10053.00,24.95,34.84,26.55,34.64,1020.29,5.06,1,1,1,0.1
07201607062311,072016070619,1428.00,31.67,30.76,31.67,35.11,1020.16,5.07,1,1,1,0.1
07201607062311,072016070620,198.00,31.67,32.84,31.67,35.11,1020.78,5.07,1,1,1,0.1
07201607062312,072016070621,34.00,26.23,34.34,31.67,43.97,1020.52,5.07,1,1,1,0.1
07201607062312,072016070622,1.00,25.47,36.20,26.55,43.39,1020.78,5.07,1,1,1,0.1
07201607062313,072016070623,1.00,26.23,38.74,26.55,43.39,1020.84,5.06,1,1,1,0.1
07201607072310,072016070700,2.00,25.29,41.57,26.55,43.39,1020.81,5.07,1,1,1,1
07201607072311,072016070701,7725.00,25.25,42.98,25.31,51.78,1020.26,5.07,1,1,1,0.1
07201607072311,072016070702,7876.00,24.77,51.54,26.55,51.78,1020.16,5.07,1,1,1,0.1
07201607072311,072016070703,7613.00,25.15,42.16,26.55,43.39,1019.52,5.07,1,1,1,0.1
07201607072312,072016070704,7652.00,24.95,42.21,26.55,43.39,1019.60,5.07,1,1,1,0.1
07201607072312,072016070705,7667.00,24.95,41.19,26.55,43.39,1019.50,5.07,1,1,1,0.1
07201607072312,072016070706,7852.00,24.09,39.42,26.55,43.39,1019.84,5.07,1,1,1,0.1
07201607072313,072016070707,7997.00,25.25,35.84,25.35,43.39,1019.77,5.07,1,1,1,0.1
07201607072313,072016070708,8642.00,24.69,37.79,26.55,43.39,1019.80,5.07,1,1,1,0.1
07201607072314,072016070709,9017.00,24.95,42.68,26.55,43.39,1019.52,5.07,1,1,1,0.1
07201607072314,072016070710,10239.00,24.95,35.81,26.55,43.39,1019.30,5.07,1,1,1,0.1
07201607072314,072016070711,10938.00,24.95,43.01,25.11,43.39,1018.99,5.07,1,1,1,0.1
07201607072315,072016070712,11138.00,25.91,35.70,26.55,43.39,1018.47,5.07,1,1,1,0.1
07201607072315,072016070713,10251.00,21.69,93.13,23.99,93.71,1018.11,5.06,1,1,1,1
07201607072315,072016070714,12807.00,23.87,93.69,23.99,93.71,1017.76,5.06,1,1,1,0.1
07201607072316,072016070715,14974.00,24.97,51.57,26.55,67.44,1017.42,5.06,1,1,1,0.1
07201607072316,072016070716,16431.00,31.67,38.62,31.67,43.97,1017.00,5.06,1,1,1,0.1
07201607072316,072016070717,9250.00,31.67,38.48,31.67,43.97,1016.72,5.07,1,1,1,0.1
07201607072317,072016070718,2332.00,31.67,42.88,26.55,43.97,1016.38,5.07,1,1,1,0.1
07201607072317,072016070719,638.00,25.91,51.69,26.55,51.78,1016.51,5.07,1,1,1,0.1
07201607072318,072016070720,482.00,25.51,51.64,25.19,51.78,1015.86,5.07,1,1,1,0.1
07201607072318,072016070721,80.00,25.11,51.60,26.55,51.78,1016.22,5.07,1,1,1,0.1
07201607072318,072016070722,1.00,24.13,51.47,26.55,51.78,1016.29,5.07,1,1,1,0.1
07201607072319,072016070723,4752.00,25.91,51.69,26.55,51.78,1016.45,5.07,1,1,1,0.1
07201607082310,072016070800,2.00,25.01,51.58,26.55,59.79,1015.95,5.07,1,1,1,0.1
07201607082311,072016070801,1.00,24.23,59.45,23.99,59.40,1015.52,5.07,1,1,1,0.1
07201607082311,072016070802,3.00,24.09,51.45,23.67,59.40,1015.03,5.07,1,1,1,1
