A1,02201606100004,11386.00,26.55,38.52,24.47,43.39,1020.61,4.91,NEXTSENSE-1:0:0
A1,07201607061800,10053.00,24.95,34.84,26.55,34.64,1020.29,5.06,NEXTSENSE-19:0:0
A1,07201607061900,1428.00,31.67,30.76,31.67,35.11,1020.16,5.07,NEXTSENSE-20:0:0
A1,07201607062000,198.00,31.67,32.84,31.67,35.11,1020.78,5.07,NEXTSENSE-21:0:0
A1,07201607062100,34.00,26.23,34.34,31.67,43.97,1020.52,5.07,NEXTSENSE-22:0:0
A1,07201607062200,1.00,25.47,36.20,26.55,43.39,1020.78,5.07,NEXTSENSE-23:0:0
A1,07201607062300,1.00,26.23,38.74,26.55,43.39,1020.84,5.06,NEXTSENSE-0:0:0
A2,07201607062310,1.00,26.23,38.74,26.55,43.39,1020.84,5.06,NEXTFEED-2016-7-7@23:10:0
A1,07201607070000,2.00,25.29,41.57,26.55,43.39,1020.81,5.07,NEXTSENSE-1:0:0
A1,07201607070100,7725.00,25.25,42.98,25.31,51.78,1020.26,5.07,NEXTSENSE-2:0:0
A1,07201607070200,7876.00,24.77,51.54,26.55,51.78,1020.16,5.07,NEXTSENSE-3:0:0
A1,07201607070300,7613.00,25.15,42.16,26.55,43.39,1019.52,5.07,NEXTSENSE-4:0:0
A1,07201607070400,7652.00,24.95,42.21,26.55,43.39,1019.60,5.07,NEXTSENSE-5:0:0
A1,07201607070500,7667.00,24.95,41.19,26.55,43.39,1019.50,5.07,NEXTSENSE-6:0:0
A1,07201607070600,7852.00,24.09,39.42,26.55,43.39,1019.84,5.07,NEXTSENSE-7:0:0
A1,07201607070700,7997.00,25.25,35.84,25.35,43.39,1019.77,5.07,NEXTSENSE-8:0:0
A1,07201607070800,8642.00,24.69,37.79,26.55,43.39,1019.80,5.07,NEXTSENSE-9:0:0
A1,07201607070900,9017.00,24.95,42.68,26.55,43.39,1019.52,5.07,NEXTSENSE-10:0:0
A1,07201607071000,10239.00,24.95,35.81,26.55,43.39,1019.30,5.07,NEXTSENSE-11:0:0
A1,07201607071100,10938.00,24.95,43.01,25.11,43.39,1018.99,5.07,NEXTSENSE-12:0:0
A1,07201607071200,11138.00,25.91,35.70,26.55,43.39,1018.47,5.07,NEXTSENSE-13:0:0
A1,07201607071300,10251.00,21.69,93.13,23.99,93.71,1018.11,5.06,NEXTSENSE-14:0:0
A1,07201607071400,12807.00,23.87,93.69,23.99,93.71,1017.76,5.06,NEXTSENSE-15:0:0
A1,07201607071500,14974.00,24.97,51.57,26.55,67.44,1017.42,5.06,NEXTSENSE-16:0:0
A1,07201607071600,16431.00,31.67,38.62,31.67,43.97,1017.00,5.06,NEXTSENSE-17:0:0
A1,07201607071700,9250.00,31.67,38.48,31.67,43.97,1016.72,5.07,NEXTSENSE-18:0:0
A1,07201607071800,2332.00,31.67,42.88,26.55,43.97,1016.38,5.07,NEXTSENSE-19:0:0
A1,07201607071900,638.00,25.91,51.69,26.55,51.78,1016.51,5.07,NEXTSENSE-20:0:0
A1,07201607072000,482.00,25.51,51.64,25.19,51.78,1015.86,5.07,NEXTSENSE-21:0:0
A1,07201607072100,80.00,25.11,51.60,26.55,51.78,1016.22,5.07,NEXTSENSE-22:0:0
A1,07201607072200,1.00,24.13,51.47,26.55,51.78,1016.29,5.07,NEXTSENSE-23:0:0
A1,07201607072300,4752.00,25.91,51.69,26.55,51.78,1016.45,5.07,NEXTSENSE-0:0:0
A2,07201607072310,4752.00,25.91,51.69,26.55,51.78,1016.45,5.07,NEXTFEED-2016-7-8@23:10:0
A1,07201607080000,2.00,25.01,51.58,26.55,59.79,1015.95,5.07,NEXTSENSE-1:0:0
A1,07201607080100,1.00,24.23,59.45,23.99,59.40,1015.52,5.07,NEXTSENSE-2:0:0
A1,07201607080200,3.00,24.09,51.45,23.67,59.40,1015.03,5.07,NEXTSENSE-3:0:0
A1,07201607080300,1.00,23.35,59.30,23.99,59.40,1014.78,5.06,NEXTSENSE-4:0:0
A1,07201607080400,3.00,22.21,59.15,23.99,59.40,1013.83,5.07,NEXTSENSE-5:0:0
A1,07201607080500,16.00,21.81,59.08,23.99,59.40,1013.40,5.06,NEXTSENSE-6:0:0
A1,07201607080600,164.00,23.41,59.31,23.99,59.40,1013.23,5.06,NEXTSENSE-7:0:0
A1,07201607080700,357.00,21.93,59.09,23.99,59.40,1013.47,5.06,NEXTSENSE-8:0:0
A1,07201607080800,901.00,22.21,59.15,21.93,59.40,1013.48,5.06,NEXTSENSE-9:0:0
A1,07201607080900,6786.00,22.63,59.19,23.99,59.40,1013.63,5.07,NEXTSENSE-10:0:0
A1,07201607081000,3345.00,22.83,59.24,-40.01,-4.69,1013.84,5.05,NEXTSENSE-11:0:0
A1,07201607081100,2510.00,22.91,59.24,-40.01,-4.69,1013.96,5.06,NEXTSENSE-12:0:0
A1,07201607081200,4336.00,23.85,59.39,-40.01,-4.69,1014.09,5.06,NEXTSENSE-13:0:0
A1,07201607081300,6795.00,25.39,59.62,-40.01,-4.69,1013.95,5.06,NEXTSENSE-14:0:0
A1,07201607081400,8060.00,26.41,51.77,-40.01,-4.69,1013.98,5.06,NEXTSENSE-15:0:0
A1,07201607081500,5200.00,24.95,51.57,-40.01,-4.69,1014.30,5.06,NEXTSENSE-16:0:0
A1,07201607081600,5318.00,24.95,51.56,-40.01,-4.69,1014.57,5.06,NEXTSENSE-17:0:0
A1,07201607081700,10102.00,24.23,51.47,-40.01,-4.69,1014.95,5.06,NEXTSENSE-18:0:0
A1,07201607081800,14328.00,31.67,52.46,-40.01,-4.69,1015.51,5.06,NEXTSENSE-19:0:0
A1,07201607081900,4688.00,31.67,52.46,-40.01,-4.69,1016.21,5.06,NEXTSENSE-20:0:0
A1,07201607082000,1102.00,26.47,43.18,-40.01,-4.69,1016.51,5.07,NEXTSENSE-21:0:0
