A1,02201607061600,65535.00,26.55,39.27,31.67,39.33,1021.42,5.03,NEXTSENSE-17:0:0
A1,02201607061700,24222.00,23.99,61.03,23.99,99.47,1020.04,5.03,NEXTSENSE-18:0:0
A1,02201607061800,15457.00,26.55,33.50,26.55,59.79,1019.50,5.03,NEXTSENSE-19:0:0
A1,02201607061900,5020.00,26.23,32.57,26.55,43.39,1019.42,5.03,NEXTSENSE-20:0:0
A1,02201607062000,624.00,26.55,34.65,26.55,43.39,1020.03,5.03,NEXTSENSE-21:0:0
A1,02201607062100,107.00,25.57,33.47,26.55,43.39,1019.66,5.03,NEXTSENSE-22:0:0
A1,02201607062200,1.00,26.55,34.95,26.55,43.39,1019.94,5.03,NEXTSENSE-23:0:0
A1,02201607062300,0.00,25.57,38.11,26.55,43.39,1020.00,5.03,NEXTSENSE-0:0:0
A2,02201607062310,0.00,25.57,38.11,26.55,43.39,1020.00,5.03,NEXTFEED-2016-7-7@23:10:0
A1,02201607070000,1.00,26.55,37.02,26.55,43.39,1019.96,5.00,NEXTSENSE-1:0:0
A1,02201607070100,6752.00,26.55,37.97,26.55,43.39,1019.46,5.00,NEXTSENSE-2:0:0
A1,02201607070200,6884.00,26.01,38.47,26.55,51.78,1019.37,5.00,NEXTSENSE-3:0:0
A1,02201607070300,6611.00,26.41,36.64,26.55,43.39,1018.72,5.00,NEXTSENSE-4:0:0
A1,02201607070400,6669.00,26.23,36.54,26.55,43.39,1018.82,5.00,NEXTSENSE-5:0:0
A1,02201607070500,6739.00,26.23,34.89,26.55,43.39,1018.62,5.00,NEXTSENSE-6:0:0
A1,02201607070600,7316.00,26.55,41.27,26.55,43.39,1019.00,5.00,NEXTSENSE-7:0:0
A1,02201607070700,7861.00,26.55,37.95,26.55,43.39,1018.90,5.00,NEXTSENSE-8:0:0
A1,02201607070800,9728.00,26.23,39.83,26.55,43.39,1019.05,5.00,NEXTSENSE-9:0:0
A1,02201607070900,10580.00,26.55,36.36,26.55,43.39,1018.73,5.00,NEXTSENSE-10:0:0
A1,02201607071000,11266.00,26.55,36.83,26.55,43.39,1018.50,5.00,NEXTSENSE-11:0:0
A1,02201607071100,12016.00,24.55,34.46,26.55,43.39,1018.29,5.00,NEXTSENSE-12:0:0
A1,02201607071200,12495.00,26.55,35.71,26.55,43.39,1017.72,5.00,NEXTSENSE-13:0:0
A1,02201607071300,14676.00,26.55,41.21,26.07,39.97,1017.27,5.00,NEXTSENSE-14:0:0
A1,02201607071400,20076.00,31.67,37.85,31.67,42.88,1016.90,5.00,NEXTSENSE-15:0:0
A1,02201607071500,22590.00,31.67,36.80,31.67,42.20,1016.57,5.00,NEXTSENSE-16:0:0
A1,02201607071600,25914.00,31.67,34.55,31.67,39.31,1016.13,5.00,NEXTSENSE-17:0:0
A1,02201607071700,3467.00,25.91,35.60,26.55,43.39,1015.80,5.03,NEXTSENSE-18:0:0
A1,02201607071800,1295.00,31.67,43.90,31.67,43.97,1015.59,5.03,NEXTSENSE-19:0:0
A1,02201607071900,393.00,26.55,38.00,31.67,43.97,1015.60,5.03,NEXTSENSE-20:0:0
A1,02201607072000,387.00,26.55,41.56,26.55,51.78,1015.06,5.03,NEXTSENSE-21:0:0
A1,02201607072100,52.00,26.55,51.52,26.55,51.78,1015.24,5.03,NEXTSENSE-22:0:0
A1,02201607072200,61.00,26.07,51.73,26.55,51.78,1015.35,5.03,NEXTSENSE-23:0:0
A1,02201607072300,1666.00,26.55,51.62,26.55,51.78,1015.57,5.03,NEXTSENSE-0:0:0
A2,02201607072310,1666.00,26.55,51.62,26.55,51.78,1015.57,5.03,NEXTFEED-2016-7-8@23:10:0
A1,02201607080000,46.00,26.55,51.56,26.55,51.78,1015.12,5.01,NEXTSENSE-1:0:0
A1,02201607080100,21.00,24.09,51.46,26.55,59.79,1014.64,5.00,NEXTSENSE-2:0:0
A1,02201607080200,21.00,23.73,51.41,26.55,51.78,1014.23,5.00,NEXTSENSE-3:0:0
A1,02201607080300,71.00,22.67,51.27,23.99,59.40,1013.94,5.00,NEXTSENSE-4:0:0
A1,02201607080400,22.00,22.01,51.18,23.99,59.40,1013.07,5.01,NEXTSENSE-5:0:0
A1,02201607080500,23.00,23.99,51.43,23.99,59.40,1012.63,5.00,NEXTSENSE-6:0:0
A1,02201607080600,123.00,23.99,51.37,23.99,59.40,1012.50,5.00,NEXTSENSE-7:0:0
A1,02201607080700,256.00,23.99,51.13,23.99,59.40,1012.70,5.00,NEXTSENSE-8:0:0
A1,02201607080800,582.00,21.81,51.16,23.99,59.40,1012.62,4.99,NEXTSENSE-9:0:0
A1,02201607080900,2144.00,22.39,51.23,23.99,59.40,1012.84,5.00,NEXTSENSE-10:0:0
A1,02201607081000,8176.00,21.73,59.06,23.99,67.00,1013.08,5.02,NEXTSENSE-11:0:0
A1,02201607081100,5173.00,23.99,59.11,23.99,59.40,1013.22,5.02,NEXTSENSE-12:0:0
A1,02201607081200,10457.00,22.87,51.29,23.99,59.40,1013.25,5.02,NEXTSENSE-13:0:0
