A1,02201607061500,9576.00,31.67,30.48,31.67,30.62,1020.53,5.05,NEXTSENSE-16:0:0
A1,02201607061600,65535.00,31.67,33.98,31.67,37.71,1021.37,5.05,NEXTSENSE-17:0:0
A1,02201607061653,2842.00,31.67,36.80,31.67,35.11,1019.90,5.02,NEXTSENSE-17:0:0
A1,02201607061700,25473.00,31.67,30.84,31.67,34.19,1019.97,5.04,NEXTSENSE-18:0:0
A1,03201607061800,11004.00,26.55,34.86,25.91,37.15,1019.48,5.04,NEXTSENSE-19:0:0
A1,03201607061900,1634.00,31.67,31.20,25.29,35.23,1019.34,5.04,NEXTSENSE-20:0:0
A1,03201607062000,229.00,31.67,31.41,24.77,36.48,1019.90,5.04,NEXTSENSE-21:0:0
A1,03201607062100,39.00,26.55,33.58,24.13,39.36,1019.65,5.04,NEXTSENSE-22:0:0
A1,03201607062200,4.00,25.91,35.21,25.91,41.51,1019.93,5.04,NEXTSENSE-23:0:0
A1,03201607062300,0.00,26.55,37.96,23.87,51.42,1019.97,5.04,NEXTSENSE-0:0:0
A2,03201607062310,0.00,26.55,37.96,23.87,51.42,1019.97,5.04,NEXTFEED-2016-7-7@23:10:0
A1,03201607070000,0.00,26.41,38.63,23.41,51.36,1019.87,5.02,NEXTSENSE-1:0:0
A1,03201607070100,8368.00,24.17,39.09,23.49,51.37,1019.34,5.02,NEXTSENSE-2:0:0
A1,03201607070200,8543.00,26.55,39.92,22.99,51.31,1019.33,5.02,NEXTSENSE-3:0:0
A1,03201607070300,8194.00,26.55,37.72,23.67,51.39,1018.58,5.02,NEXTSENSE-4:0:0
A1,03201607070400,8276.00,26.25,38.48,23.67,51.39,1018.79,5.01,NEXTSENSE-5:0:0
A1,03201607070500,8293.00,26.23,37.18,23.67,51.40,1018.58,5.00,NEXTSENSE-6:0:0
A1,03201607070600,8489.00,25.91,35.04,22.41,51.23,1018.95,4.98,NEXTSENSE-7:0:0
A1,03201607070700,8644.00,26.55,41.02,23.67,40.93,1018.93,4.99,NEXTSENSE-8:0:0
A1,03201607070800,9356.00,26.55,42.35,23.35,41.97,1019.02,5.01,NEXTSENSE-9:0:0
A1,03201607070900,9770.00,26.47,38.78,23.35,37.92,1018.76,5.02,NEXTSENSE-10:0:0
A1,03201607071000,9965.00,26.55,39.63,23.83,38.65,1018.46,5.02,NEXTSENSE-11:0:0
A1,03201607071100,10605.00,26.55,36.92,24.47,35.84,1018.13,5.02,NEXTSENSE-12:0:0
A1,03201607071200,10940.00,26.55,37.97,25.15,37.83,1017.73,5.02,NEXTSENSE-13:0:0
A1,03201607071300,12033.00,26.55,43.32,25.93,43.25,1017.21,5.02,NEXTSENSE-14:0:0
A1,03201607071400,15082.00,31.67,40.55,24.73,40.21,1016.85,5.02,NEXTSENSE-15:0:0
A1,03201607071500,15831.00,31.67,39.66,25.91,40.00,1016.49,5.02,NEXTSENSE-16:0:0
A1,03201607071600,17359.00,31.67,37.22,31.67,36.80,1016.00,5.02,NEXTSENSE-17:0:0
A1,03201607071700,3605.00,25.91,37.90,25.37,40.62,1015.75,5.01,NEXTSENSE-18:0:0
A1,03201607071800,1893.00,31.67,38.48,24.23,51.71,1015.50,5.06,NEXTSENSE-19:0:0
A1,03201607071900,544.00,26.55,42.28,26.07,51.71,1015.49,5.06,NEXTSENSE-20:0:0
